Market,Route,Period,Date,Amount,Currency
Carbon,ICE_EUA,APR-2026,1/4/2024,86.13,USD
Carbon,ICE_EUA,MAY-2026,1/4/2024,86.13,USD
Carbon,ICE_EUA,JUN-2026,1/4/2024,86.13,USD
Carbon,ICE_EUA,AUG-2026,1/4/2024,87.01,USD
Carbon,ICE_EUA,SEP-2026,1/4/2024,87.01,USD
Carbon,ICE_EUA,OCT-2026,1/4/2024,87.01,USD
Carbon,ICE_EUA,DEC-2026,1/4/2024,87.93,USD
Carbon,ICE_EUA,DEC-2027,1/4/2024,90.75,USD
Carbon,ICE_EUA,DEC-2028,1/4/2024,93.66,USD
Carbon,ICE_EUA,DEC-2029,1/4/2024,96.72,USD
Carbon,ICE_EUA,DEC-2030,1/4/2024,99.78,USD
Carbon,ICE_EUA,DEC-2031,1/4/2024,99.78,USD
Carbon,ICE_EUA,SPOT,1/5/2024,80.80,USD
Carbon,ICE_EUA,FEB-2024,1/5/2024,81.06,USD
Carbon,ICE_EUA,MAR-2024,1/5/2024,81.26,USD
Carbon,ICE_EUA,APR-2024,1/5/2024,81.26,USD
Carbon,ICE_EUA,JUN-2024,1/5/2024,82.17,USD
Carbon,ICE_EUA,AUG-2024,1/5/2024,82.74,USD
Carbon,ICE_EUA,SEP-2024,1/5/2024,83.04,USD
Carbon,ICE_EUA,OCT-2024,1/5/2024,83.04,USD
Carbon,ICE_EUA,DEC-2024,1/5/2024,83.63,USD
Carbon,ICE_EUA,JAN-2025,1/5/2024,83.63,USD
Carbon,ICE_EUA,MAR-2025,1/5/2024,84.46,USD
Carbon,ICE_EUA,APR-2025,1/5/2024,84.46,USD
Carbon,ICE_EUA,JUN-2025,1/5/2024,85.09,USD
Carbon,ICE_EUA,AUG-2025,1/5/2024,85.41,USD
Carbon,ICE_EUA,SEP-2025,1/5/2024,85.67,USD
Carbon,ICE_EUA,OCT-2025,1/5/2024,85.67,USD
Carbon,ICE_EUA,DEC-2025,1/5/2024,86.32,USD
Carbon,ICE_EUA,JAN-2026,1/5/2024,86.32,USD
Carbon,ICE_EUA,MAR-2026,1/5/2024,87.12,USD
Carbon,ICE_EUA,APR-2026,1/5/2024,87.12,USD
Carbon,ICE_EUA,MAY-2026,1/5/2024,87.12,USD
Carbon,ICE_EUA,JUN-2026,1/5/2024,87.12,USD
Carbon,ICE_EUA,AUG-2026,1/5/2024,88.05,USD
Carbon,ICE_EUA,SEP-2026,1/5/2024,88.05,USD
Carbon,ICE_EUA,OCT-2026,1/5/2024,88.05,USD
Carbon,ICE_EUA,DEC-2026,1/5/2024,89.02,USD
Carbon,ICE_EUA,DEC-2027,1/5/2024,91.84,USD
Carbon,ICE_EUA,DEC-2028,1/5/2024,94.77,USD
Carbon,ICE_EUA,DEC-2029,1/5/2024,97.83,USD
Carbon,ICE_EUA,DEC-2030,1/5/2024,100.90,USD
Carbon,ICE_EUA,DEC-2031,1/5/2024,100.90,USD
Carbon,ICE_EUA,SPOT,1/8/2024,76.36,USD
Carbon,ICE_EUA,FEB-2024,1/8/2024,76.63,USD
Carbon,ICE_EUA,MAR-2024,1/8/2024,76.81,USD
Carbon,ICE_EUA,APR-2024,1/8/2024,76.81,USD
Carbon,ICE_EUA,JUN-2024,1/8/2024,77.75,USD
Carbon,ICE_EUA,AUG-2024,1/8/2024,78.26,USD
Carbon,ICE_EUA,SEP-2024,1/8/2024,78.56,USD
Carbon,ICE_EUA,OCT-2024,1/8/2024,78.56,USD
Carbon,ICE_EUA,DEC-2024,1/8/2024,79.09,USD
Carbon,ICE_EUA,JAN-2025,1/8/2024,79.09,USD
Carbon,ICE_EUA,MAR-2025,1/8/2024,79.94,USD
Carbon,ICE_EUA,APR-2025,1/8/2024,79.94,USD
Carbon,ICE_EUA,JUN-2025,1/8/2024,80.53,USD
Carbon,ICE_EUA,AUG-2025,1/8/2024,80.83,USD
Carbon,ICE_EUA,SEP-2025,1/8/2024,81.07,USD
Carbon,ICE_EUA,OCT-2025,1/8/2024,81.07,USD
Carbon,ICE_EUA,DEC-2025,1/8/2024,81.67,USD
Carbon,ICE_EUA,JAN-2026,1/8/2024,81.67,USD
Carbon,ICE_EUA,MAR-2026,1/8/2024,82.46,USD
Carbon,ICE_EUA,APR-2026,1/8/2024,82.46,USD
Carbon,ICE_EUA,MAY-2026,1/8/2024,82.46,USD
Carbon,ICE_EUA,JUN-2026,1/8/2024,82.46,USD
Carbon,ICE_EUA,AUG-2026,1/8/2024,83.39,USD
Carbon,ICE_EUA,SEP-2026,1/8/2024,83.39,USD
Carbon,ICE_EUA,OCT-2026,1/8/2024,83.39,USD
Carbon,ICE_EUA,DEC-2026,1/8/2024,84.28,USD
Carbon,ICE_EUA,DEC-2027,1/8/2024,87.10,USD
Carbon,ICE_EUA,DEC-2028,1/8/2024,90.01,USD
Carbon,ICE_EUA,DEC-2029,1/8/2024,92.93,USD
Carbon,ICE_EUA,DEC-2030,1/8/2024,95.84,USD
Carbon,ICE_EUA,DEC-2031,1/8/2024,95.84,USD
Carbon,ICE_EUA,SPOT,1/9/2024,76.04,USD
Carbon,ICE_EUA,FEB-2024,1/9/2024,76.31,USD
Carbon,ICE_EUA,MAR-2024,1/9/2024,76.47,USD
Carbon,ICE_EUA,APR-2024,1/9/2024,76.47,USD
Carbon,ICE_EUA,JUN-2024,1/9/2024,77.42,USD
Carbon,ICE_EUA,AUG-2024,1/9/2024,77.91,USD
Carbon,ICE_EUA,SEP-2024,1/9/2024,78.21,USD
Carbon,ICE_EUA,OCT-2024,1/9/2024,78.21,USD
Carbon,ICE_EUA,DEC-2024,1/9/2024,78.75,USD
Carbon,ICE_EUA,JAN-2025,1/9/2024,78.75,USD
Carbon,ICE_EUA,MAR-2025,1/9/2024,79.59,USD
Carbon,ICE_EUA,APR-2025,1/9/2024,79.59,USD
Carbon,ICE_EUA,JUN-2025,1/9/2024,80.18,USD
Carbon,ICE_EUA,AUG-2025,1/9/2024,80.57,USD
Carbon,ICE_EUA,SEP-2025,1/9/2024,80.78,USD
Carbon,ICE_EUA,OCT-2025,1/9/2024,80.78,USD
Carbon,ICE_EUA,DEC-2025,1/9/2024,81.37,USD
Carbon,ICE_EUA,JAN-2026,1/9/2024,81.37,USD
Carbon,ICE_EUA,MAR-2026,1/9/2024,82.14,USD
Carbon,ICE_EUA,APR-2026,1/9/2024,82.14,USD
Carbon,ICE_EUA,MAY-2026,1/9/2024,82.14,USD
Carbon,ICE_EUA,JUN-2026,1/9/2024,82.14,USD
Carbon,ICE_EUA,AUG-2026,1/9/2024,83.15,USD
Carbon,ICE_EUA,SEP-2026,1/9/2024,83.15,USD
Carbon,ICE_EUA,OCT-2026,1/9/2024,83.15,USD
Carbon,ICE_EUA,DEC-2026,1/9/2024,83.95,USD
Carbon,ICE_EUA,DEC-2027,1/9/2024,86.77,USD
Carbon,ICE_EUA,DEC-2028,1/9/2024,89.64,USD
Carbon,ICE_EUA,DEC-2029,1/9/2024,92.51,USD
Carbon,ICE_EUA,DEC-2030,1/9/2024,95.37,USD
Carbon,ICE_EUA,DEC-2031,1/9/2024,95.37,USD
Carbon,ICE_EUA,SPOT,1/10/2024,73.90,USD
Carbon,ICE_EUA,FEB-2024,1/10/2024,74.13,USD
Carbon,ICE_EUA,MAR-2024,1/10/2024,74.29,USD
Carbon,ICE_EUA,APR-2024,1/10/2024,74.29,USD
Carbon,ICE_EUA,JUN-2024,1/10/2024,75.23,USD
Carbon,ICE_EUA,AUG-2024,1/10/2024,75.71,USD
Carbon,ICE_EUA,SEP-2024,1/10/2024,76.01,USD
Carbon,ICE_EUA,OCT-2024,1/10/2024,76.01,USD
Carbon,ICE_EUA,DEC-2024,1/10/2024,76.57,USD
Carbon,ICE_EUA,JAN-2025,1/10/2024,76.57,USD
Carbon,ICE_EUA,MAR-2025,1/10/2024,77.41,USD
Carbon,ICE_EUA,APR-2025,1/10/2024,77.41,USD
Carbon,ICE_EUA,JUN-2025,1/10/2024,77.99,USD
Carbon,ICE_EUA,AUG-2025,1/10/2024,78.39,USD
Carbon,ICE_EUA,SEP-2025,1/10/2024,78.58,USD
Carbon,ICE_EUA,OCT-2025,1/10/2024,78.58,USD
Carbon,ICE_EUA,DEC-2025,1/10/2024,79.16,USD
Carbon,ICE_EUA,JAN-2026,1/10/2024,79.16,USD
Carbon,ICE_EUA,MAR-2026,1/10/2024,79.93,USD
Carbon,ICE_EUA,APR-2026,1/10/2024,79.93,USD
Carbon,ICE_EUA,MAY-2026,1/10/2024,79.93,USD
Carbon,ICE_EUA,JUN-2026,1/10/2024,79.93,USD
Carbon,ICE_EUA,AUG-2026,1/10/2024,80.92,USD
Carbon,ICE_EUA,SEP-2026,1/10/2024,80.92,USD
Carbon,ICE_EUA,OCT-2026,1/10/2024,80.92,USD
Carbon,ICE_EUA,DEC-2026,1/10/2024,81.73,USD
Carbon,ICE_EUA,DEC-2027,1/10/2024,84.56,USD
Carbon,ICE_EUA,DEC-2028,1/10/2024,87.38,USD
Carbon,ICE_EUA,DEC-2029,1/10/2024,90.20,USD
Carbon,ICE_EUA,DEC-2030,1/10/2024,93.02,USD
Carbon,ICE_EUA,DEC-2031,1/10/2024,93.02,USD
Carbon,ICE_EUA,SPOT,1/11/2024,71.78,USD
Carbon,ICE_EUA,FEB-2024,1/11/2024,72.00,USD
Carbon,ICE_EUA,MAR-2024,1/11/2024,72.16,USD
Carbon,ICE_EUA,APR-2024,1/11/2024,72.16,USD
Carbon,ICE_EUA,JUN-2024,1/11/2024,73.09,USD
Carbon,ICE_EUA,AUG-2024,1/11/2024,73.54,USD
Carbon,ICE_EUA,SEP-2024,1/11/2024,73.82,USD
Carbon,ICE_EUA,OCT-2024,1/11/2024,73.82,USD
Carbon,ICE_EUA,DEC-2024,1/11/2024,74.35,USD
Carbon,ICE_EUA,JAN-2025,1/11/2024,74.35,USD
Carbon,ICE_EUA,MAR-2025,1/11/2024,75.13,USD
Carbon,ICE_EUA,APR-2025,1/11/2024,75.13,USD
Carbon,ICE_EUA,JUN-2025,1/11/2024,75.70,USD
Carbon,ICE_EUA,AUG-2025,1/11/2024,76.10,USD
Carbon,ICE_EUA,SEP-2025,1/11/2024,76.29,USD
Carbon,ICE_EUA,OCT-2025,1/11/2024,76.29,USD
Carbon,ICE_EUA,DEC-2025,1/11/2024,76.87,USD
Carbon,ICE_EUA,JAN-2026,1/11/2024,76.87,USD
Carbon,ICE_EUA,MAR-2026,1/11/2024,77.56,USD
Carbon,ICE_EUA,APR-2026,1/11/2024,77.56,USD
Carbon,ICE_EUA,MAY-2026,1/11/2024,77.56,USD
Carbon,ICE_EUA,JUN-2026,1/11/2024,77.56,USD
Carbon,ICE_EUA,AUG-2026,1/11/2024,78.56,USD
Carbon,ICE_EUA,SEP-2026,1/11/2024,78.56,USD
Carbon,ICE_EUA,OCT-2026,1/11/2024,78.56,USD
Carbon,ICE_EUA,DEC-2026,1/11/2024,79.37,USD
Carbon,ICE_EUA,DEC-2027,1/11/2024,82.19,USD
Carbon,ICE_EUA,DEC-2028,1/11/2024,85.02,USD
Carbon,ICE_EUA,DEC-2029,1/11/2024,87.84,USD
Carbon,ICE_EUA,DEC-2030,1/11/2024,90.67,USD
Carbon,ICE_EUA,DEC-2031,1/11/2024,90.67,USD
Carbon,ICE_EUA,SPOT,1/12/2024,69.82,USD
Carbon,ICE_EUA,FEB-2024,1/12/2024,70.04,USD
Carbon,ICE_EUA,MAR-2024,1/12/2024,70.20,USD
Carbon,ICE_EUA,APR-2024,1/12/2024,70.20,USD
Carbon,ICE_EUA,JUN-2024,1/12/2024,71.08,USD
Carbon,ICE_EUA,AUG-2024,1/12/2024,71.57,USD
Carbon,ICE_EUA,SEP-2024,1/12/2024,71.84,USD
Carbon,ICE_EUA,OCT-2024,1/12/2024,71.84,USD
Carbon,ICE_EUA,DEC-2024,1/12/2024,72.31,USD
Carbon,ICE_EUA,JAN-2025,1/12/2024,72.31,USD
Carbon,ICE_EUA,MAR-2025,1/12/2024,73.09,USD
Carbon,ICE_EUA,APR-2025,1/12/2024,73.09,USD
Carbon,ICE_EUA,JUN-2025,1/12/2024,73.65,USD
Carbon,ICE_EUA,AUG-2025,1/12/2024,74.02,USD
Carbon,ICE_EUA,SEP-2025,1/12/2024,74.20,USD
Carbon,ICE_EUA,OCT-2025,1/12/2024,74.20,USD
Carbon,ICE_EUA,DEC-2025,1/12/2024,74.77,USD
Carbon,ICE_EUA,JAN-2026,1/12/2024,74.77,USD
Carbon,ICE_EUA,MAR-2026,1/12/2024,75.43,USD
Carbon,ICE_EUA,APR-2026,1/12/2024,75.43,USD
Carbon,ICE_EUA,MAY-2026,1/12/2024,75.43,USD
Carbon,ICE_EUA,JUN-2026,1/12/2024,75.43,USD
Carbon,ICE_EUA,AUG-2026,1/12/2024,76.26,USD
Carbon,ICE_EUA,SEP-2026,1/12/2024,76.26,USD
Carbon,ICE_EUA,OCT-2026,1/12/2024,76.26,USD
Carbon,ICE_EUA,DEC-2026,1/12/2024,77.18,USD
Carbon,ICE_EUA,DEC-2027,1/12/2024,80.21,USD
Carbon,ICE_EUA,DEC-2028,1/12/2024,83.04,USD
Carbon,ICE_EUA,DEC-2029,1/12/2024,85.87,USD
Carbon,ICE_EUA,DEC-2030,1/12/2024,88.71,USD
Carbon,ICE_EUA,DEC-2031,1/12/2024,88.71,USD
Carbon,ICE_EUA,SPOT,1/16/2024,69.30,USD
Carbon,ICE_EUA,FEB-2024,1/16/2024,69.52,USD
Carbon,ICE_EUA,MAR-2024,1/16/2024,69.68,USD
Carbon,ICE_EUA,APR-2024,1/16/2024,69.68,USD
Carbon,ICE_EUA,JUN-2024,1/16/2024,70.52,USD
Carbon,ICE_EUA,AUG-2024,1/16/2024,70.99,USD
Carbon,ICE_EUA,SEP-2024,1/16/2024,71.26,USD
Carbon,ICE_EUA,OCT-2024,1/16/2024,71.26,USD
Carbon,ICE_EUA,DEC-2024,1/16/2024,71.79,USD
Carbon,ICE_EUA,JAN-2025,1/16/2024,71.79,USD
Carbon,ICE_EUA,MAR-2025,1/16/2024,72.55,USD
Carbon,ICE_EUA,APR-2025,1/16/2024,72.55,USD
Carbon,ICE_EUA,JUN-2025,1/16/2024,73.16,USD
Carbon,ICE_EUA,AUG-2025,1/16/2024,73.56,USD
Carbon,ICE_EUA,SEP-2025,1/16/2024,73.76,USD
Carbon,ICE_EUA,OCT-2025,1/16/2024,73.76,USD
Carbon,ICE_EUA,DEC-2025,1/16/2024,74.36,USD
Carbon,ICE_EUA,JAN-2026,1/16/2024,74.36,USD
Carbon,ICE_EUA,MAR-2026,1/16/2024,75.05,USD
Carbon,ICE_EUA,APR-2026,1/16/2024,75.05,USD
Carbon,ICE_EUA,MAY-2026,1/16/2024,75.05,USD
Carbon,ICE_EUA,JUN-2026,1/16/2024,75.05,USD
Carbon,ICE_EUA,AUG-2026,1/16/2024,75.93,USD
Carbon,ICE_EUA,SEP-2026,1/16/2024,75.93,USD
Carbon,ICE_EUA,OCT-2026,1/16/2024,75.93,USD
Carbon,ICE_EUA,DEC-2026,1/16/2024,76.88,USD
Carbon,ICE_EUA,DEC-2027,1/16/2024,79.67,USD
Carbon,ICE_EUA,DEC-2028,1/16/2024,82.49,USD
Carbon,ICE_EUA,DEC-2029,1/16/2024,85.32,USD
Carbon,ICE_EUA,DEC-2030,1/16/2024,88.14,USD
Carbon,ICE_EUA,DEC-2031,1/16/2024,88.14,USD
Carbon,ICE_EUA,SPOT,1/17/2024,66.28,USD
Carbon,ICE_EUA,FEB-2024,1/17/2024,66.50,USD
Carbon,ICE_EUA,MAR-2024,1/17/2024,66.66,USD
Carbon,ICE_EUA,APR-2024,1/17/2024,66.66,USD
Carbon,ICE_EUA,JUN-2024,1/17/2024,67.47,USD
Carbon,ICE_EUA,AUG-2024,1/17/2024,67.90,USD
Carbon,ICE_EUA,SEP-2024,1/17/2024,68.19,USD
Carbon,ICE_EUA,OCT-2024,1/17/2024,68.19,USD
Carbon,ICE_EUA,DEC-2024,1/17/2024,68.72,USD
Carbon,ICE_EUA,JAN-2025,1/17/2024,68.72,USD
Carbon,ICE_EUA,MAR-2025,1/17/2024,69.47,USD
Carbon,ICE_EUA,APR-2025,1/17/2024,69.47,USD
Carbon,ICE_EUA,JUN-2025,1/17/2024,70.05,USD
Carbon,ICE_EUA,AUG-2025,1/17/2024,70.43,USD
Carbon,ICE_EUA,SEP-2025,1/17/2024,70.60,USD
Carbon,ICE_EUA,OCT-2025,1/17/2024,70.60,USD
Carbon,ICE_EUA,DEC-2025,1/17/2024,71.19,USD
Carbon,ICE_EUA,JAN-2026,1/17/2024,71.19,USD
Carbon,ICE_EUA,MAR-2026,1/17/2024,71.88,USD
Carbon,ICE_EUA,APR-2026,1/17/2024,71.88,USD
Carbon,ICE_EUA,MAY-2026,1/17/2024,71.88,USD
Carbon,ICE_EUA,JUN-2026,1/17/2024,71.88,USD
Carbon,ICE_EUA,AUG-2026,1/17/2024,72.75,USD
Carbon,ICE_EUA,SEP-2026,1/17/2024,72.75,USD
Carbon,ICE_EUA,OCT-2026,1/17/2024,72.75,USD
Carbon,ICE_EUA,DEC-2026,1/17/2024,73.69,USD
Carbon,ICE_EUA,DEC-2027,1/17/2024,76.47,USD
Carbon,ICE_EUA,DEC-2028,1/17/2024,79.28,USD
Carbon,ICE_EUA,DEC-2029,1/17/2024,82.08,USD
Carbon,ICE_EUA,DEC-2030,1/17/2024,84.89,USD
Carbon,ICE_EUA,DEC-2031,1/17/2024,84.89,USD
Carbon,ICE_EUA,SPOT,1/18/2024,66.09,USD
Carbon,ICE_EUA,FEB-2024,1/18/2024,66.31,USD
Carbon,ICE_EUA,MAR-2024,1/18/2024,66.47,USD
Carbon,ICE_EUA,APR-2024,1/18/2024,66.47,USD
Carbon,ICE_EUA,JUN-2024,1/18/2024,67.27,USD
Carbon,ICE_EUA,AUG-2024,1/18/2024,67.71,USD
Carbon,ICE_EUA,SEP-2024,1/18/2024,67.99,USD
Carbon,ICE_EUA,OCT-2024,1/18/2024,67.99,USD
Carbon,ICE_EUA,DEC-2024,1/18/2024,68.54,USD
Carbon,ICE_EUA,JAN-2025,1/18/2024,68.54,USD
Carbon,ICE_EUA,MAR-2025,1/18/2024,69.28,USD
Carbon,ICE_EUA,APR-2025,1/18/2024,69.28,USD
Carbon,ICE_EUA,JUN-2025,1/18/2024,69.84,USD
Carbon,ICE_EUA,AUG-2025,1/18/2024,70.22,USD
Carbon,ICE_EUA,SEP-2025,1/18/2024,70.40,USD
Carbon,ICE_EUA,OCT-2025,1/18/2024,70.40,USD
Carbon,ICE_EUA,DEC-2025,1/18/2024,70.97,USD
Carbon,ICE_EUA,JAN-2026,1/18/2024,70.97,USD
Carbon,ICE_EUA,MAR-2026,1/18/2024,71.66,USD
Carbon,ICE_EUA,APR-2026,1/18/2024,71.66,USD
Carbon,ICE_EUA,MAY-2026,1/18/2024,71.66,USD
Carbon,ICE_EUA,JUN-2026,1/18/2024,71.66,USD
Carbon,ICE_EUA,AUG-2026,1/18/2024,72.47,USD
Carbon,ICE_EUA,SEP-2026,1/18/2024,72.47,USD
Carbon,ICE_EUA,OCT-2026,1/18/2024,72.47,USD
Carbon,ICE_EUA,DEC-2026,1/18/2024,73.42,USD
Carbon,ICE_EUA,DEC-2027,1/18/2024,76.18,USD
Carbon,ICE_EUA,DEC-2028,1/18/2024,78.99,USD
Carbon,ICE_EUA,DEC-2029,1/18/2024,81.80,USD
Carbon,ICE_EUA,DEC-2030,1/18/2024,84.60,USD
Carbon,ICE_EUA,DEC-2031,1/18/2024,84.60,USD
Carbon,ICE_EUA,SPOT,1/19/2024,66.75,USD
Carbon,ICE_EUA,FEB-2024,1/19/2024,66.97,USD
Carbon,ICE_EUA,MAR-2024,1/19/2024,67.13,USD
Carbon,ICE_EUA,APR-2024,1/19/2024,67.13,USD
Carbon,ICE_EUA,JUN-2024,1/19/2024,67.93,USD
Carbon,ICE_EUA,AUG-2024,1/19/2024,68.36,USD
Carbon,ICE_EUA,SEP-2024,1/19/2024,68.68,USD
Carbon,ICE_EUA,OCT-2024,1/19/2024,68.68,USD
Carbon,ICE_EUA,DEC-2024,1/19/2024,69.22,USD
Carbon,ICE_EUA,JAN-2025,1/19/2024,69.22,USD
Carbon,ICE_EUA,MAR-2025,1/19/2024,69.99,USD
Carbon,ICE_EUA,APR-2025,1/19/2024,69.99,USD
Carbon,ICE_EUA,JUN-2025,1/19/2024,70.57,USD
Carbon,ICE_EUA,AUG-2025,1/19/2024,70.96,USD
Carbon,ICE_EUA,SEP-2025,1/19/2024,71.13,USD
Carbon,ICE_EUA,OCT-2025,1/19/2024,71.13,USD
Carbon,ICE_EUA,DEC-2025,1/19/2024,71.71,USD
Carbon,ICE_EUA,JAN-2026,1/19/2024,71.71,USD
Carbon,ICE_EUA,MAR-2026,1/19/2024,72.42,USD
Carbon,ICE_EUA,APR-2026,1/19/2024,72.42,USD
Carbon,ICE_EUA,MAY-2026,1/19/2024,72.42,USD
Carbon,ICE_EUA,JUN-2026,1/19/2024,72.42,USD
Carbon,ICE_EUA,AUG-2026,1/19/2024,73.24,USD
Carbon,ICE_EUA,SEP-2026,1/19/2024,73.24,USD
Carbon,ICE_EUA,OCT-2026,1/19/2024,73.24,USD
Carbon,ICE_EUA,DEC-2026,1/19/2024,74.19,USD
Carbon,ICE_EUA,DEC-2027,1/19/2024,76.98,USD
Carbon,ICE_EUA,DEC-2028,1/19/2024,79.79,USD
Carbon,ICE_EUA,DEC-2029,1/19/2024,82.60,USD
Carbon,ICE_EUA,DEC-2030,1/19/2024,85.40,USD
Carbon,ICE_EUA,DEC-2031,1/19/2024,85.40,USD
Carbon,ICE_EUA,SPOT,1/22/2024,65.14,USD
Carbon,ICE_EUA,FEB-2024,1/22/2024,65.34,USD
Carbon,ICE_EUA,MAR-2024,1/22/2024,65.52,USD
Carbon,ICE_EUA,APR-2024,1/22/2024,65.52,USD
Carbon,ICE_EUA,JUN-2024,1/22/2024,66.30,USD
Carbon,ICE_EUA,AUG-2024,1/22/2024,66.73,USD
Carbon,ICE_EUA,SEP-2024,1/22/2024,67.01,USD
Carbon,ICE_EUA,OCT-2024,1/22/2024,67.01,USD
Carbon,ICE_EUA,DEC-2024,1/22/2024,67.54,USD
Carbon,ICE_EUA,JAN-2025,1/22/2024,67.54,USD
Carbon,ICE_EUA,MAR-2025,1/22/2024,68.29,USD
Carbon,ICE_EUA,APR-2025,1/22/2024,68.29,USD
Carbon,ICE_EUA,JUN-2025,1/22/2024,68.85,USD
Carbon,ICE_EUA,AUG-2025,1/22/2024,69.23,USD
Carbon,ICE_EUA,SEP-2025,1/22/2024,69.41,USD
Carbon,ICE_EUA,OCT-2025,1/22/2024,69.41,USD
Carbon,ICE_EUA,DEC-2025,1/22/2024,69.96,USD
Carbon,ICE_EUA,JAN-2026,1/22/2024,69.96,USD
Carbon,ICE_EUA,MAR-2026,1/22/2024,70.61,USD
Carbon,ICE_EUA,APR-2026,1/22/2024,70.61,USD
Carbon,ICE_EUA,MAY-2026,1/22/2024,70.61,USD
Carbon,ICE_EUA,JUN-2026,1/22/2024,70.61,USD
Carbon,ICE_EUA,AUG-2026,1/22/2024,71.47,USD
Carbon,ICE_EUA,SEP-2026,1/22/2024,71.47,USD
Carbon,ICE_EUA,OCT-2026,1/22/2024,71.47,USD
Carbon,ICE_EUA,DEC-2026,1/22/2024,72.29,USD
Carbon,ICE_EUA,DEC-2027,1/22/2024,74.58,USD
Carbon,ICE_EUA,DEC-2028,1/22/2024,77.08,USD
Carbon,ICE_EUA,DEC-2029,1/22/2024,79.58,USD
Carbon,ICE_EUA,DEC-2030,1/22/2024,82.09,USD
Carbon,ICE_EUA,DEC-2031,1/22/2024,82.09,USD
